date,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,class
06/10/2009,0.65,99.8,15.17,22.43,20.31,20.31,28.96,16.27,12.7,22.44,1.32,1.99,0.59,1.4,2.94,4.98,0.82,4.16,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
13/10/2009,2.87,100.33,13.29,20.78,18.44,18.44,26.36,16.74,9.63,20.9,1.46,1.82,1.04,0.78,2.91,3.81,1.79,2.03,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
20/10/2009,0.0,100.76,6.51,11.63,7.49,7.49,20.45,3.98,16.48,11.24,1.69,2.24,1.1,1.14,3.45,5.31,1.81,3.5,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
03/11/2009,0.0,100.57,7.95,13.2,10.42,10.42,21.73,6.14,15.58,13.08,1.71,2.12,0.98,1.14,4.05,5.54,1.35,4.19,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
17/11/2009,1.49,99.83,9.09,12.78,12.36,12.36,16.49,8.02,8.47,12.74,1.33,1.75,0.61,1.15,3.09,4.97,1.36,3.6,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
08/12/2009,10.45,99.87,9.06,12.48,12.07,12.07,16.6,7.71,8.89,12.48,2.76,3.9,1.71,2.19,5.38,7.69,3.81,3.88,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
22/12/2009,0.0,100.61,5.24,7.12,4.45,4.45,15.24,1.58,13.66,6.68,1.25,2.43,0.3,2.12,2.45,5.11,0.46,4.65,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
19/01/2010,0.0,100.12,6.4,9.07,7.18,7.18,17.09,3.16,13.92,8.48,1.74,2.23,0.71,1.52,3.56,5.85,0.95,4.9,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
26/01/2010,0.0,100.28,4.49,5.6,2.29,2.3,10.74,1.15,9.58,5.57,2.76,4.5,1.73,2.77,5.74,7.79,3.88,3.91,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
02/02/2010,1.32,100.15,6.2,8.18,6.88,6.88,12.41,4.75,7.66,8.13,1.84,3.14,0.77,2.36,3.89,5.15,1.78,3.37,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
23/02/2010,0.02,99.44,5.52,8.3,5.08,5.08,13.89,3.94,9.94,8.36,2.42,3.15,1.74,1.41,4.49,5.22,3.63,1.59,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
16/03/2010,0.0,100.14,6.02,9.81,6.37,6.37,17.3,4.13,13.17,9.94,1.94,2.45,1.61,0.84,3.77,5.48,2.47,3.0,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
23/03/2010,0.01,100.1,6.58,11.3,7.54,7.55,19.29,4.6,14.69,10.64,1.96,2.78,1.32,1.46,3.36,4.59,2.08,2.5,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
30/03/2010,0.0,99.93,6.63,11.95,7.77,7.77,20.0,5.41,14.6,11.97,2.08,2.58,1.67,0.91,4.54,5.96,2.6,3.37,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
20/04/2010,1.22,99.74,10.21,16.76,14.24,14.24,21.1,13.05,8.05,16.85,1.85,3.03,1.27,1.75,3.94,5.0,2.6,2.4,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
18/05/2010,0.9,99.69,14.13,23.18,19.31,19.31,29.01,16.89,12.12,23.25,1.76,2.85,0.71,2.14,3.97,4.94,1.13,3.81,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
25/05/2010,0.7,100.03,13.34,22.9,18.49,18.49,28.13,18.47,9.66,22.86,2.08,2.88,1.4,1.49,3.88,4.66,2.83,1.83,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
01/06/2010,7.57,99.85,16.24,23.55,21.59,21.59,27.58,19.82,7.76,23.6,1.34,1.77,1.05,0.72,3.04,3.84,2.17,1.67,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
22/06/2010,0.67,100.34,15.83,28.54,21.21,21.21,35.86,22.14,13.72,28.68,1.42,2.39,0.66,1.73,2.9,4.53,1.07,3.46,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
29/06/2010,5.25,99.93,16.74,27.88,22.07,22.07,35.52,22.65,12.87,28.1,1.2,1.93,0.7,1.23,2.55,3.54,0.99,2.54,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,0
27/07/2010,2.02,100.19,16.77,29.24,22.09,22.09,35.59,24.23,11.36,29.36,1.18,1.95,0.49,1.46,2.68,4.58,1.22,3.36,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
17/08/2010,0.59,99.9,15.79,29.15,21.07,21.07,36.93,22.96,13.97,29.33,1.74,2.58,1.17,1.41,3.76,4.69,1.98,2.71,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
31/08/2010,0.02,100.42,13.46,25.03,18.65,18.65,30.65,21.21,9.45,25.01,1.91,2.63,1.37,1.27,4.05,4.99,2.79,2.21,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
07/09/2010,0.0,100.38,13.22,27.82,18.26,18.26,36.52,21.19,15.33,27.99,1.84,2.38,1.42,0.96,4.2,5.57,2.91,2.66,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
14/09/2010,0.0,100.12,10.52,26.44,14.69,14.69,35.54,18.76,16.78,26.67,1.59,2.14,1.17,0.97,3.72,6.13,1.66,4.47,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
21/09/2010,0.64,100.1,12.77,28.25,17.74,17.74,36.58,20.59,15.99,28.44,1.45,1.96,0.89,1.07,3.38,5.62,1.47,4.14,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
28/09/2010,0.0,99.21,8.88,19.43,12.01,12.01,26.73,12.8,13.94,19.09,1.32,1.98,0.54,1.44,2.73,4.12,0.84,3.28,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
12/10/2010,3.5,99.87,10.69,20.76,14.92,14.92,27.97,14.45,13.51,20.76,1.47,2.14,0.83,1.31,3.2,4.55,1.27,3.29,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
23/11/2010,4.18,100.37,11.47,17.59,16.13,16.13,24.69,11.91,12.78,17.58,1.87,2.87,1.27,1.6,4.37,5.09,2.68,2.41,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
21/12/2010,0.01,100.25,6.55,8.8,6.68,6.68,15.22,-0.34,15.56,8.82,2.22,2.73,1.76,0.96,4.9,5.93,2.93,3.01,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
15/02/2011,0.0,100.83,5.74,9.73,5.81,5.82,17.81,4.32,13.49,9.7,2.05,2.84,1.3,1.54,4.62,7.16,2.14,5.02,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
01/03/2011,0.19,100.48,6.54,12.5,7.63,7.63,20.01,7.34,12.66,12.46,2.09,2.9,1.36,1.54,4.38,5.83,2.7,3.13,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
15/03/2011,12.1,100.35,9.7,15.0,13.42,13.42,21.32,8.51,12.81,14.98,2.27,3.53,1.51,2.02,4.78,6.31,3.8,2.52,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
22/03/2011,0.0,100.21,10.63,18.92,14.93,14.93,26.35,11.78,14.57,18.93,2.04,2.55,1.5,1.05,4.71,6.83,2.62,4.22,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
29/03/2011,5.67,100.14,8.49,13.33,11.29,11.29,19.05,8.37,10.69,13.54,1.88,2.43,1.37,1.06,3.26,4.01,1.95,2.07,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
26/04/2011,0.2,99.55,13.16,22.7,18.2,18.2,27.63,17.85,9.78,22.74,2.46,3.64,1.6,2.04,5.27,6.21,3.8,2.41,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
10/05/2011,0.0,99.73,12.87,27.23,17.85,17.85,35.26,18.92,16.34,26.71,1.27,1.88,0.63,1.25,2.64,4.63,1.08,3.55,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
17/05/2011,0.08,99.2,6.33,15.36,6.97,6.98,22.48,9.59,12.89,15.53,2.82,4.14,1.57,2.57,5.18,6.71,2.93,3.78,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
24/05/2011,0.0,99.87,11.2,26.97,15.66,15.66,35.73,19.13,16.6,27.14,2.09,2.98,1.11,1.88,4.6,6.02,2.01,4.01,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
21/06/2011,3.49,99.89,14.61,28.83,19.85,19.85,35.2,22.77,12.43,28.94,1.7,2.53,1.0,1.53,3.6,4.51,2.11,2.41,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
28/06/2011,4.93,100.05,16.97,27.66,22.35,22.35,33.76,22.98,10.78,27.78,1.51,2.13,0.84,1.29,3.12,3.82,2.15,1.67,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
05/07/2011,2.95,99.87,15.37,28.41,20.67,20.67,35.66,21.96,13.71,28.47,1.26,2.09,0.7,1.4,2.53,3.55,1.2,2.35,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
19/07/2011,1.12,99.83,15.94,27.38,21.27,21.27,34.34,21.31,13.02,27.49,1.55,1.87,1.1,0.77,3.48,4.77,1.64,3.13,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
16/08/2011,0.0,99.82,11.41,26.82,15.92,15.92,34.52,19.16,15.36,26.38,1.29,1.86,0.84,1.02,2.47,4.39,1.5,2.89,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
06/09/2011,2.46,99.27,9.74,17.4,13.46,13.46,21.09,14.01,7.08,17.54,3.11,3.93,1.63,2.3,5.58,6.58,3.45,3.13,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
13/09/2011,0.0,99.96,11.0,25.5,15.4,15.4,33.98,17.87,16.11,25.02,1.39,1.79,0.58,1.21,2.64,4.7,0.97,3.73,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
27/09/2011,3.22,99.66,15.2,24.56,20.49,20.49,30.5,20.61,9.89,24.64,1.71,3.01,1.07,1.94,3.91,5.09,2.11,2.98,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
11/10/2011,2.76,99.4,12.6,20.0,17.48,17.48,25.32,16.79,8.53,20.08,2.63,3.25,1.65,1.6,4.86,6.24,3.66,2.58,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
18/10/2011,6.42,98.93,12.75,21.15,17.36,17.36,28.58,13.72,14.85,21.07,1.72,2.61,0.9,1.71,3.58,5.31,1.73,3.58,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
08/11/2011,0.0,100.5,7.94,16.0,10.47,10.47,24.45,9.56,14.88,16.02,1.98,2.4,1.38,1.02,4.36,5.7,3.1,2.6,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
15/11/2011,5.49,99.87,12.67,19.32,17.58,17.58,25.99,13.45,12.54,19.31,2.18,3.2,1.7,1.5,4.97,5.76,3.25,2.51,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
22/11/2011,6.02,100.13,12.12,19.79,16.92,16.92,26.1,13.57,12.53,19.8,2.39,3.29,1.56,1.73,5.21,6.63,3.98,2.65,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
06/12/2011,6.75,100.04,12.01,17.96,16.74,16.74,23.7,14.7,9.0,17.93,2.03,3.08,1.17,1.91,4.32,5.44,2.73,2.71,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
13/12/2011,0.0,101.25,6.62,11.42,7.89,7.89,20.04,5.43,14.61,10.56,1.58,2.13,0.89,1.25,2.79,4.11,1.55,2.57,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
10/01/2012,2.39,99.91,9.6,13.95,13.29,13.29,17.13,10.14,6.99,13.44,1.93,3.17,1.19,1.98,3.81,6.38,1.88,4.5,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
17/01/2012,5.19,100.45,9.0,13.42,12.2,12.2,19.44,7.02,12.42,13.39,2.66,3.72,1.68,2.04,5.54,7.11,3.84,3.28,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
24/01/2012,0.36,100.51,6.89,12.81,8.38,8.38,19.9,7.89,12.01,12.48,1.45,2.35,0.63,1.72,3.2,5.97,0.93,5.04,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
07/02/2012,0.0,100.47,6.31,10.64,7.15,7.16,15.85,6.71,9.14,10.16,1.56,2.24,0.97,1.28,2.76,3.9,1.41,2.49,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
21/02/2012,0.08,100.52,7.45,11.81,9.33,9.33,18.15,5.46,12.69,11.87,2.12,2.85,1.16,1.69,4.39,5.73,3.22,2.51,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
28/02/2012,2.38,100.85,10.8,16.66,15.2,15.2,22.21,12.03,10.18,16.69,1.94,2.47,1.27,1.19,4.08,5.06,2.92,2.14,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
06/03/2012,0.0,101.49,5.11,9.32,3.89,3.9,16.94,0.91,16.03,9.4,2.69,3.78,1.91,1.87,5.67,6.87,4.33,2.55,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
13/03/2012,3.81,100.71,11.73,18.01,16.53,16.53,21.95,14.17,7.77,17.65,1.44,1.97,0.8,1.17,3.09,4.5,1.51,2.99,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
20/03/2012,0.0,100.26,11.86,20.65,16.67,16.67,26.84,15.63,11.2,20.65,2.36,3.91,1.33,2.58,5.09,6.8,2.6,4.2,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
27/03/2012,0.0,100.38,10.21,19.28,14.31,14.31,27.68,12.81,14.86,19.04,1.85,2.12,1.5,0.63,4.17,6.24,3.02,3.22,31.734982,-93.086106,36,0.1285,0.5521,0.2785,0.0401,0.0008,0.0,0.0,0.0,0.0824,0.0882,0.0744,0.0744,0.6806,0.0,0,0.427399993,8.456776619,17.00338173,69.48116302,4.631279945,74.11244202,1,1,1,1,1,1,1,1
